nth paddr      vaddr      len size section type    string
711 0x0003e1d8 0x0043e1d8 38  39   .data   ascii   .?AVXBoundObjectSite@COleControlSite@@
712 0x0003e208 0x0043e208 32  33   .data   ascii   .?AVXEventSink@COleControlSite@@
713 0x0003e238 0x0043e238 21  22   .data   ascii   .?AVCOleControlSite@@
714 0x0003e258 0x0043e258 25  26   .data   ascii   .?AUIPropertyNotifySink@@
715 0x0003e280 0x0043e280 41  42   .data   ascii   .?AVXPropertyNotifySink@COleControlSite@@
716 0x0003e2b8 0x0043e2b8 15  16   .data   ascii   .?AUIDispatch@@
717 0x0003e2d0 0x0043e2d0 35  36   .data   ascii   .?AVXAmbientProps@COleControlSite@@
718 0x0003e300 0x0043e300 21  22   .data   ascii   .?AUIOleControlSite@@
719 0x0003e320 0x0043e320 37  38   .data   ascii   .?AVXOleControlSite@COleControlSite@@
720 0x0003e350 0x0043e350 24  25   .data   ascii   .?AVCDataSourceControl@@
721 0x0003e3a8 0x0043e3a8 14  15   .data   ascii   .?AVCMemFile@@
722 0x0003e3c0 0x0043e3c0 19  20   .data   ascii   .?AVCOleException@@
723 0x0003e3e0 0x0043e3e0 23  24   .data   ascii   .?AUISequentialStream@@
724 0x0003e400 0x0043e400 13  14   .data   ascii   .?AUIStream@@
725 0x0003e418 0x0043e418 20  21   .data   ascii   .?AVCArchiveStream@@
726 0x0003e438 0x0043e438 20  21   .data   ascii   .PAVCFileException@@
727 0x0003e458 0x0043e458 23  24   .data   ascii   .?AVCArchiveException@@
728 0x0003e478 0x0043e478 27  28   .data   ascii   .?AVCOleDispatchException@@
729 0x0003e4a0 0x0043e4a0 27  28   .data   ascii   .PAVCOleDispatchException@@
730 0x0003e4c8 0x0043e4c8 15  16   .data   ascii   .?AUIEnumVOID@@
731 0x0003e4e0 0x0043e4e0 26  27   .data   ascii   .?AVXEnumVOID@CEnumArray@@
732 0x0003e508 0x0043e508 23  24   .data   ascii   .?AVCOleMessageFilter@@
733 0x0003e528 0x0043e528 20  21   .data   ascii   .?AUIMessageFilter@@
734 0x0003e548 0x0043e548 38  39   .data   ascii   .?AVXMessageFilter@COleMessageFilter@@
735 0x0003e578 0x0043e578 16  17   .data   ascii   .?AVCOleDialog@@
736 0x0003e598 0x0043e598 20  21   .data   ascii   .?AVCOleBusyDialog@@
737 0x0003e5b8 0x0043e5b8 20  21   .data   ascii   .?AV_AFX_OLE_STATE@@
738 0x0003e608 0x0043e608 15  16   .data   ascii   .?AVtype_info@@
739 0x0003e71c 0x0043e71c 12  52   .data   utf32le \t\a\f\b\f\t\f\n\a\v\b\f
740 0x0003e7a0 0x0043e7a0 5   24   .data   utf32le R\rS\rW
741 0x0003e7b8 0x0043e7b8 7   32   .data   utf32le Y\vl\rm p
742 0x0003e82c 0x0043e82c 4   20   .data   utf32le \v§\r·
743 0x0003e98a 0x0043e98a 33  68   .data   utf16le          (((((                  H
744 0x000413b0 0x004413b0 4   20   .data   utf32le 5\v@Ͽ
745 0x000414f2 0x004414f2 4   5    .data   ascii   kU'9
746 0x00041542 0x00441542 8   11   .data   utf8    HMXB䧓9;5
747 0x0004157c 0x0044157c 5   8    .data   utf8    ]݀nLɛ
748 0x0004159b 0x0044159b 9   12   .data   utf8    ?q=\nףp=\nף
749 0x000415a7 0x004415a7 4   5    .data   ascii   ?Zd;
750 0x000415ef 0x004415ef 4   5    .data   ascii   ?/L[
751 0x000415fe 0x004415fe 4   5    .data   ascii   S;uD
752 0x00041611 0x00441611 4   6    .data   utf8    ϔ?$#
753 0x00041617 0x00441617 4   7    .data   utf8    ⼺;1a
754 0x0004161e 0x0044161e 5   6    .data   ascii   z?aUY
755 0x00041636 0x00441636 4   5    .data   ascii   D?$?
756 0x0004164e 0x0044164e 4   5    .data   ascii   U>c{
757 0x00041660 0x00441660 5   6    .data   ascii   zc%C1
758 0x00041673 0x00441673 5   7    .data   utf8    ;܈X\b\e
759 0x0004167f 0x0044167f 5   7    .data   utf8    ;ƄEB\a
760 0x0004168a 0x0044168a 4   5    .data   ascii   .:3q
761 0x000416b3 0x004416b3 5   6    .data   ascii   -64OS
762 0x000416d4 0x004416d4 4   5    .data   ascii   NKeb
763 0x000416eb 0x004416eb 5   6    .data   ascii   \nedit
764 0x000416f4 0x004416f4 7   8    .data   ascii   hangeul
765 0x000416fc 0x004416fc 5   6    .data   ascii   kanji
766 0x00041704 0x00441704 7   8    .data   ascii   english
767 0x0004170c 0x0044170c 5   6    .data   ascii   roman
768 0x00041714 0x00441714 11  12   .data   ascii   hangeulmenu
769 0x00041720 0x00441720 9   10   .data   ascii   kanjimenu
770 0x0004172c 0x0044172c 7   8    .data   ascii   windows
771 0x00041734 0x00441734 7   8    .data   ascii   C3dHNew
772 0x0004173c 0x0044173c 7   8    .data   ascii   C3dLNew
773 0x00041744 0x00441744 6   7    .data   ascii   C3dNew
774 0x0004174c 0x0044174c 4   5    .data   ascii   C3dH
775 0x00041754 0x00441754 4   5    .data   ascii   C3dL
776 0x00041760 0x00441760 4   5    .data   ascii   C3dD
777 0x0004176c 0x0044176c 25  26   .data   ascii   DisableThreadLibraryCalls
778 0x00041788 0x00441788 12  13   .data   ascii   KERNEL32.DLL
779 0x00042538 0x00446538 48  49   .rsrc   ascii   <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
780 0x000427ff 0x004467ff 8   10   .rsrc   utf8    <<<̗d<<<
781 0x00042984 0x00446984 54  55   .rsrc   ascii   @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
782 0x000429fc 0x004469fc 6   7    .rsrc   ascii   @@@@@@
783 0x00042a0b 0x00446a0b 6   7    .rsrc   ascii   @@@@@@
784 0x00042b16 0x00446b16 6   7    .rsrc   ascii   @@@@@@
785 0x00042b1f 0x00446b1f 6   7    .rsrc   ascii   @@@@@@
786 0x00042b6d 0x00446b6d 6   7    .rsrc   ascii   @@@@@@
787 0x00042bc5 0x00446bc5 4   5    .rsrc   ascii   j9o/
788 0x00042c28 0x00446c28 4   5    .rsrc   ascii   j9o/
789 0x00042c8b 0x00446c8b 4   5    .rsrc   ascii   j9o/
790 0x00042c90 0x00446c90 6   7    .rsrc   ascii   ooowww
791 0x00042cee 0x00446cee 4   5    .rsrc   ascii   j9o/
792 0x00042cf3 0x00446cf3 6   7    .rsrc   ascii   [[[bbb
793 0x00042cfc 0x00446cfc 24  25   .rsrc   ascii   XXXXXXXXXXXXXXXXXXXXXXXX
794 0x00042d51 0x00446d51 4   5    .rsrc   ascii   j9o/
795 0x00042db4 0x00446db4 4   5    .rsrc   ascii   j9o/
796 0x00042e17 0x00446e17 4   5    .rsrc   ascii   j9o/
797 0x00042e7a 0x00446e7a 4   5    .rsrc   ascii   j9o/
798 0x00042edd 0x00446edd 4   5    .rsrc   ascii   j9o/
799 0x00043002 0x00447002 18  19   .rsrc   ascii   NNNSSSVVVZZZ___@@@
800 0x00043056 0x00447056 6   7    .rsrc   ascii   <<<<<<
801 0x00043734 0x00447734 81  82   .rsrc   ascii   @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
802 0x00043878 0x00447878 6   7    .rsrc   ascii   @@@@@@
803 0x00043b3c 0x00447b3c 9   10   .rsrc   ascii   @@@@@@@@@
804 0x00043bac 0x00447bac 4   5    .rsrc   ascii   j9o/
805 0x00043bc0 0x00447bc0 9   10   .rsrc   ascii   @@@@@@@@@
806 0x00043c3f 0x00447c3f 4   5    .rsrc   ascii   j9o/
807 0x00043cd2 0x00447cd2 4   5    .rsrc   ascii   j9o/
808 0x00043d65 0x00447d65 4   5    .rsrc   ascii   j9o/
809 0x00043d70 0x00447d70 6   7    .rsrc   ascii   @@@@@@
810 0x00043df8 0x00447df8 4   5    .rsrc   ascii   j9o/
811 0x00043e8b 0x00447e8b 4   5    .rsrc   ascii   j9o/
812 0x00043e93 0x00447e93 12  13   .rsrc   ascii   kkkooowww}}}
813 0x00043f1e 0x00447f1e 4   5    .rsrc   ascii   j9o/
814 0x00043f26 0x00447f26 12  13   .rsrc   ascii   VVV[[[^^^bbb
815 0x00043f35 0x00447f35 48  49   .rsrc   ascii   XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX@@@
816 0x00043fb1 0x00447fb1 4   5    .rsrc   ascii   j9o/
817 0x00043fef 0x00447fef 6   7    .rsrc   ascii   XXX@@@
818 0x00044044 0x00448044 4   5    .rsrc   ascii   j9o/
819 0x0004407f 0x0044807f 6   7    .rsrc   ascii   XXX@@@
820 0x000440d7 0x004480d7 4   5    .rsrc   ascii   j9o/
821 0x0004410f 0x0044810f 6   7    .rsrc   ascii   XXX@@@
822 0x0004416a 0x0044816a 4   5    .rsrc   ascii   j9o/
823 0x0004419f 0x0044819f 6   7    .rsrc   ascii   XXX@@@
824 0x000441fd 0x004481fd 4   5    .rsrc   ascii   j9o/
825 0x0004422f 0x0044822f 6   7    .rsrc   ascii   XXX@@@
826 0x00044290 0x00448290 4   5    .rsrc   ascii   j9o/
827 0x000442bf 0x004482bf 6   7    .rsrc   ascii   XXX@@@
828 0x00044323 0x00448323 4   5    .rsrc   ascii   j9o/
829 0x0004434f 0x0044834f 6   7    .rsrc   ascii   XXX@@@
830 0x000443b6 0x004483b6 4   5    .rsrc   ascii   j9o/
831 0x000443df 0x004483df 6   7    .rsrc   ascii   XXX@@@
832 0x00044449 0x00448449 4   5    .rsrc   ascii   j9o/
833 0x0004446f 0x0044846f 6   7    .rsrc   ascii   XXX@@@
834 0x000444d9 0x004484d9 4   5    .rsrc   ascii   j9o/
835 0x000444ff 0x004484ff 6   7    .rsrc   ascii   XXX@@@
836 0x0004458f 0x0044858f 6   7    .rsrc   ascii   XXX@@@
837 0x000445fe 0x004485fe 27  28   .rsrc   ascii   MMMNNNSSSTTTVVVZZZ]]]___@@@
838 0x00044680 0x00448680 4   5    .rsrc   ascii   j9o/
839 0x000448ba 0x004488ba 8   19   .rsrc   utf8    _4鶚鶚鶚鶚鶚Y
840 0x00044a68 0x00448a68 4   8    .rsrc   utf8    vߔj賕
841 0x000451fc 0x004491fc 4   20   .rsrc   utf32le ( @𐀁
842 0x0004562f 0x0044962f 6   7    .rsrc   ascii   wwwwww
843 0x0004563d 0x0044963d 6   7    .rsrc   ascii   wwwwww
844 0x00045644 0x00449644 6   7    .rsrc   ascii   wwwwww
845 0x000459d0 0x004499d0 6   7    .rsrc   ascii   wwwwww
846 0x000459d7 0x004499d7 6   7    .rsrc   ascii   wwwwww
847 0x000459de 0x004499de 6   7    .rsrc   ascii   wwwwww
848 0x000459e5 0x004499e5 6   7    .rsrc   ascii   wwwwww
849 0x000459ec 0x004499ec 6   7    .rsrc   ascii   wwwwww
850 0x00045a16 0x00449a16 13  28   .rsrc   utf16le \bMS Shell Dlg
851 0x00045a4a 0x00449a4a 5   12   .rsrc   utf16le &New
852 0x00045aaa 0x00449aaa 6   14   .rsrc   utf16le Cancel
853 0x00045ad2 0x00449ad2 5   12   .rsrc   utf16le &Help
854 0x00045d90 0x00449d90 4   5    .rsrc   ascii   wwww
855 0x00045e30 0x00449e30 4   5    .rsrc   ascii   wwww
856 0x00045e52 0x00449e52 12  26   .rsrc   utf16le Open\aSave As
857 0x00045e6c 0x00449e6c 24  50   .rsrc   utf16le All Files (*.*)\bUntitled
858 0x00045ea2 0x00449ea2 15  32   .rsrc   utf16le an unnamed file
859 0x00045edc 0x00449edc 5   12   .rsrc   utf16le &Hide
860 0x00045f0a 0x00449f0a 107 216  .rsrc   utf16le No error message is available.'An unsupported operation was attempted.$A required resource was unavailable.
861 0x00045fe2 0x00449fe2 14  30   .rsrc   utf16le Out of memory.
862 0x00046000 0x0044a000 30  62   .rsrc   utf16le An unknown error has occurred.
863 0x0004605a 0x0044a05a 17  36   .rsrc   utf16le Invalid filename.
864 0x0004607e 0x0044a07e 24  50   .rsrc   utf16le Failed to open document.
865 0x000460b0 0x0044a0b0 24  50   .rsrc   utf16le Failed to save document.
866 0x000460e2 0x0044a0e2 52  106  .rsrc   utf16le Save changes to %1? Failed to create empty document.
867 0x0004614c 0x0044a14c 30  62   .rsrc   utf16le The file is too large to open.
868 0x0004618a 0x0044a18a 26  54   .rsrc   utf16le Could not start print job.
869 0x000461c0 0x0044a1c0 50  102  .rsrc   utf16le Failed to launch help.\eInternal application error.
870 0x00046226 0x0044a226 393 788  .rsrc   utf16le Command failed.)Insufficient memory to perform operation.PSystem registry entries have been removed and the INI file (if any) was deleted.BNot all of the system registry entries (or INI file) were removed.FThis program requires the file %s, which was not found on this system.tThis program is linked to the missing export %s in the file %s. This machine may have an incompatible version of %s.
871 0x00046558 0x0044a558 72  146  .rsrc   utf16le #Unable to read write-only property.#Unable to write read-only property.
872 0x000465f2 0x0044a5f2 110 222  .rsrc   utf16le Unexpected file format.V%1\nCannot find this file.\nPlease verify that the correct path and file name are given.
873 0x000466d0 0x0044a6d0 245 492  .rsrc   utf16le Destination disk drive is full.5Unable to read from %1, it is opened by someone else.AUnable to write to %1, it is read-only or opened by someone else..An unexpected error occurred while reading %1..An unexpected error occurred while writing %1.
874 0x000468d2 0x0044a8d2 24  50   .rsrc   utf16le Please enter an integer.
875 0x00046904 0x0044a904 147 296  .rsrc   utf16le Please enter a number.*Please enter an integer between %1 and %2.(Please enter a number between %1 and %2.(Please enter no more than %1 characters.
876 0x00046a2c 0x0044aa2c 132 266  .rsrc   utf16le Please select a button.*Please enter an integer between 0 and 255. Please enter a positive integer. Please enter a date and/or time.
877 0x00046b36 0x0044ab36 24  50   .rsrc   utf16le Please enter a currency.
878 0x00046b7a 0x0044ab7a 64  130  .rsrc   utf16le No error occurred.-An unknown error occurred while accessing %1.
879 0x00046bfc 0x0044abfc 17  36   .rsrc   utf16le %1 was not found.
880 0x00046c20 0x0044ac20 90  182  .rsrc   utf16le %1 contains an invalid path.=%1 could not be opened because there are too many open files.
881 0x00046cd6 0x0044acd6 187 376  .rsrc   utf16le Access to %1 was denied..An invalid file handle was associated with %1.<%1 could not be removed because it is the current directory.6%1 could not be created because the directory is full.
882 0x00046e4e 0x0044ae4e 169 340  .rsrc   utf16le Seek failed on %15A hardware I/O error was reported while accessing %1.0A sharing violation occurred while accessing %1.0A locking violation occurred while accessing %1.
883 0x00046fa2 0x0044afa2 76  154  .rsrc   utf16le Disk full while accessing %1..An attempt was made to access %1 past its end.
884 0x00047042 0x0044b042 208 418  .rsrc   utf16le No error occurred.-An unknown error occurred while accessing %1./An attempt was made to write to the reading %1..An attempt was made to access %1 past its end.0An attempt was made to read from the writing %1.
885 0x000471e4 0x0044b1e4 88  178  .rsrc   utf16le %1 has a bad format."%1 contained an unexpected object. %1 contains an incorrect schema.
886 0x000472a8 0x0044b2a8 98  198  .rsrc   utf16le #Unable to load mail system support.\eMail system DLL is invalid.!Send Mail failed to send message.
887 0x0004738a 0x0044b38a 6   14   .rsrc   utf16le pixels
